Event,Species,Gear,PCG,Duration,Day,Month,Year,Date,Latitude,Longitude,StationDepth,StationType,Abundance,Temp
1990-90,A244,324,P05901481324,95,10,7,1990,10-Jul-90,30.44392,-80.20423,57,Monitoring,0,21.41
1990-90,A244,324,P05901482324,99,10,7,1990,10-Jul-90,30.43987,-80.20615,53,Monitoring,0,21.41
1990-90,A244,324,P05901483324,106,10,7,1990,10-Jul-90,30.4222,-80.21304,51,Monitoring,0,21.41
1990-90,A244,324,P05901484324,110,10,7,1990,10-Jul-90,30.41867,-80.20905,62,Monitoring,0,21.41
1990-91,A244,324,P05901487324,94,10,7,1990,10-Jul-90,30.7377,-80.22148,42,Monitoring,0,22.57
1990-96,A244,324,P05901502324,98,11,7,1990,11-Jul-90,30.89433,-80.6154,33,Monitoring,0,26.74
1990-96,A244,324,P05901503324,98,11,7,1990,11-Jul-90,30.89093,-80.61485,33,Monitoring,0,26.74
1990-96,A244,324,P05901504324,103,11,7,1990,11-Jul-90,30.88948,-80.61363,33,Monitoring,0,26.74
1990-96,A244,324,P05901505324,106,11,7,1990,11-Jul-90,30.8907,-80.61652,33,Monitoring,0,26.74
1990-96,A244,324,P05901506324,105,11,7,1990,11-Jul-90,30.88768,-80.615,33,Monitoring,0,26.74
1990-97,A244,324,P05901509324,98,11,7,1990,11-Jul-90,31.12728,-79.91946,46,Monitoring,0,23.03
1990-97,A244,324,P05901510324,102,11,7,1990,11-Jul-90,31.12948,-79.91845,46,Monitoring,0,23.03
1990-97,A244,324,P05901511324,106,11,7,1990,11-Jul-90,31.13345,-79.91695,46,Monitoring,0,23.03
1990-97,A244,324,P05901512324,107,11,7,1990,11-Jul-90,31.14207,-79.9138,49,Monitoring,0,23.03
1990-97,A244,324,P05901513324,113,11,7,1990,11-Jul-90,31.14688,-79.91164,49,Monitoring,0,23.03
1990-100,A244,324,P05901520324,101,12,7,1990,12-Jul-90,31.68255,-80.32518,29,Monitoring,0,27.35
1990-100,A244,324,P05901521324,103,12,7,1990,12-Jul-90,31.68163,-80.3273,29,Monitoring,0,27.35
1990-100,A244,324,P05901522324,107,12,7,1990,12-Jul-90,31.68045,-80.32905,29,Monitoring,0,27.35
1990-100,A244,324,P05901523324,110,12,7,1990,12-Jul-90,31.68115,-80.33145,29,Monitoring,0,27.35
1990-100,A244,324,P05901524324,114,12,7,1990,12-Jul-90,31.68232,-80.3349,29,Monitoring,0,27.35
1990-100,A244,324,P05901525324,118,12,7,1990,12-Jul-90,31.68488,-80.33425,29,Monitoring,0,27.35
1990-100,A244,324,P05901526324,121,12,7,1990,12-Jul-90,31.68438,-80.33258,29,Monitoring,0,27.35
1990-101,A244,324,P05901529324,95,12,7,1990,12-Jul-90,31.68103,-80.3389,27,Monitoring,0,27.45
1990-101,A244,324,P05901530324,100,12,7,1990,12-Jul-90,31.68245,-80.34853,27,Monitoring,0,27.45
1990-101,A244,324,P05901531324,102,12,7,1990,12-Jul-90,31.68527,-80.3519,27,Monitoring,0,27.45
1990-101,A244,324,P05901532324,107,12,7,1990,12-Jul-90,31.68897,-80.34832,26,Monitoring,0,27.45
1990-102,A244,324,P05901534324,103,12,7,1990,12-Jul-90,31.685,-80.33833,27,Monitoring,0,27.51
1990-102,A244,324,P05901535324,104,12,7,1990,12-Jul-90,31.68638,-80.33678,27,Monitoring,0,27.51
1990-102,A244,324,P05901536324,108,12,7,1990,12-Jul-90,31.68743,-80.3336,27,Monitoring,0,27.51
1990-102,A244,324,P05901537324,112,12,7,1990,12-Jul-90,31.68538,-80.32917,27,Monitoring,0,27.51
1990-102,A244,324,P05901538324,114,12,7,1990,12-Jul-90,31.68435,-80.32771,26,Monitoring,0,27.51
1990-102,A244,324,P05901539324,129,12,7,1990,12-Jul-90,31.68578,-80.32633,26,Monitoring,0,27.51
1990-102,A244,324,P05901540324,123,12,7,1990,12-Jul-90,31.6854,-80.32395,26,Monitoring,0,27.51
1990-102,A244,324,P05901541324,114,12,7,1990,12-Jul-90,31.68732,-80.32423,26,Monitoring,0,27.51
1990-105,A244,324,P05901547324,93,13,7,1990,13-Jul-90,32.24595,-79.69653,29,Monitoring,0,
1990-105,A244,324,P05901548324,95,13,7,1990,13-Jul-90,32.24655,-79.69875,29,Monitoring,0,
1990-105,A244,324,P05901549324,98,13,7,1990,13-Jul-90,32.24365,-79.69918,29,Monitoring,0,
1990-105,A244,324,P05901550324,100,13,7,1990,13-Jul-90,32.24195,-79.70229,29,Monitoring,0,
1990-105,A244,324,P05901551324,104,13,7,1990,13-Jul-90,32.23177,-79.69732,29,Monitoring,0,
1990-105,A244,324,P05901552324,109,13,7,1990,13-Jul-90,32.23117,-79.69508,29,Monitoring,0,
1990-105,A244,324,P05901553324,114,13,7,1990,13-Jul-90,32.23235,-79.69318,29,Monitoring,0,
1990-105,A244,324,P05901554324,117,13,7,1990,13-Jul-90,32.23233,-79.69038,29,Monitoring,0,
1990-108,A244,324,P05901558324,91,13,7,1990,13-Jul-90,32.03343,-79.43453,51,Monitoring,0,20.41
1990-108,A244,324,P05901559324,103,13,7,1990,13-Jul-90,32.03308,-79.43677,53,Monitoring,0,20.41
1990-108,A244,324,P05901560324,108,13,7,1990,13-Jul-90,32.02925,-79.43915,48,Monitoring,0,20.41
1990-108,A244,324,P05901561324,111,13,7,1990,13-Jul-90,32.02177,-79.4445,49,Monitoring,0,20.41
1990-110,A244,324,P05901568324,96,14,7,1990,14-Jul-90,32.79725,-78.7779,31,Monitoring,0,23.44
1990-110,A244,324,P05901569324,93,14,7,1990,14-Jul-90,32.7935,-78.77988,33,Monitoring,0,23.44
1990-110,A244,324,P05901570324,109,14,7,1990,14-Jul-90,32.79375,-78.78298,33,Monitoring,0,23.44
1990-110,A244,324,P05901572324,107,14,7,1990,14-Jul-90,32.79118,-78.78365,33,Monitoring,0,23.44
1990-111,A244,324,P05901574324,107,6,8,1990,06-Aug-90,32.29137,-79.04065,79,Monitoring,0,18.21
1990-111,A244,324,P05901575324,111,6,8,1990,06-Aug-90,32.2868,-79.03986,82,Monitoring,0,18.21
1990-111,A244,324,P05901576324,114,6,8,1990,06-Aug-90,32.26247,-79.03616,93,Monitoring,0,18.21
1990-120,A244,324,P05901596324,96,9,8,1990,09-Aug-90,32.53362,-79.55985,22,Monitoring,0,27.81
1990-120,A244,324,P05901597324,97,9,8,1990,09-Aug-90,32.53775,-79.56097,22,Monitoring,0,27.81
1991-2,A244,324,P05911002324,90,11,6,1991,11-Jun-91,32.51222,-79.69592,19,Monitoring,0,25.08
1991-2,A244,324,P05911003324,92,11,6,1991,11-Jun-91,32.51019,-79.69926,19,Monitoring,0,25.08
1991-2,A244,324,P05911004324,93,11,6,1991,11-Jun-91,32.50897,-79.70148,19,Monitoring,0,25.08
1991-2,A244,324,P05911005324,96,11,6,1991,11-Jun-91,32.50713,-79.70287,19,Monitoring,0,25.08
1991-2,A244,324,P05911006324,101,11,6,1991,11-Jun-91,32.50598,-79.7061,19,Monitoring,0,25.08
1991-3,A244,324,P05911009324,92,11,6,1991,11-Jun-91,32.50582,-79.68837,18,Monitoring,0,25.04
1991-3,A244,324,P05911010324,94,11,6,1991,11-Jun-91,32.50834,-79.69386,17,Monitoring,0,25.04
1991-3,A244,324,P05911011324,96,11,6,1991,11-Jun-91,32.5077,-79.69769,17,Monitoring,0,25.04
1991-3,A244,324,P05911012324,99,11,6,1991,11-Jun-91,32.50783,-79.6997,17,Monitoring,0,25.04
1991-3,A244,324,P05911013324,104,11,6,1991,11-Jun-91,32.50522,-79.7011,17,Monitoring,0,25.04
1991-4,A244,324,P05911016324,89,11,6,1991,11-Jun-91,32.5043,-79.6923,17,Monitoring,0,25.07
1991-4,A244,324,P05911017324,94,11,6,1991,11-Jun-91,32.50492,-79.69352,17,Monitoring,0,25.07
1991-4,A244,324,P05911018324,99,11,6,1991,11-Jun-91,32.50592,-79.6958,17,Monitoring,0,25.07
1991-4,A244,324,P05911019324,104,11,6,1991,11-Jun-91,32.50577,-79.69878,17,Monitoring,0,25.07
1991-4,A244,324,P05911020324,111,11,6,1991,11-Jun-91,32.5038,-79.70065,17,Monitoring,0,25.07
1991-5,A244,324,P05911023324,89,11,6,1991,11-Jun-91,32.50018,-79.68584,18,Monitoring,0,25.22
1991-5,A244,324,P05911024324,91,11,6,1991,11-Jun-91,32.50045,-79.68951,18,Monitoring,0,25.22
1991-5,A244,324,P05911025324,99,11,6,1991,11-Jun-91,32.49963,-79.6928,18,Monitoring,0,25.22
1991-5,A244,324,P05911026324,103,11,6,1991,11-Jun-91,32.50053,-79.69695,18,Monitoring,0,25.22
1991-8,A244,324,P05911030324,90,12,6,1991,12-Jun-91,32.26927,-79.16917,53,Monitoring,0,23.82
1991-8,A244,324,P05911031324,97,12,6,1991,12-Jun-91,32.26653,-79.16833,51,Monitoring,0,23.82
1991-8,A244,324,P05911032324,107,12,6,1991,12-Jun-91,32.26503,-79.16962,51,Monitoring,0,23.82
1991-8,A244,324,P05911033324,110,12,6,1991,12-Jun-91,32.26328,-79.17155,51,Monitoring,0,23.82
1991-8,A244,324,P05911034324,109,12,6,1991,12-Jun-91,32.2626,-79.17312,53,Monitoring,0,23.82
1991-10,A244,324,P05911039324,92,12,6,1991,12-Jun-91,32.27732,-79.1606,53,Monitoring,0,24.01
1991-10,A244,324,P05911040324,98,12,6,1991,12-Jun-91,32.27523,-79.16096,51,Monitoring,0,24.01
1991-10,A244,324,P05911041324,100,12,6,1991,12-Jun-91,32.27317,-79.16327,51,Monitoring,0,24.01
1991-10,A244,324,P05911042324,103,12,6,1991,12-Jun-91,32.27168,-79.16415,51,Monitoring,0,24.01
1991-10,A244,324,P05911043324,104,12,6,1991,12-Jun-91,32.27268,-79.16693,51,Monitoring,0,24.01
1991-11,A244,324,P05911046324,86,12,6,1991,12-Jun-91,32.28443,-79.15424,51,Monitoring,0,23.86
1991-11,A244,324,P05911047324,92,12,6,1991,12-Jun-91,32.28138,-79.15528,51,Monitoring,0,23.86
1991-11,A244,324,P05911048324,100,12,6,1991,12-Jun-91,32.28045,-79.1575,51,Monitoring,0,23.86
1991-11,A244,324,P05911049324,100,12,6,1991,12-Jun-91,32.27862,-79.15915,51,Monitoring,0,23.86
1991-14,A244,324,P05911058324,86,13,6,1991,13-Jun-91,32.35517,-79.04272,53,Monitoring,0,21.76
1991-14,A244,324,P05911059324,89,13,6,1991,13-Jun-91,32.3531,-79.04504,49,Monitoring,0,21.76
1991-14,A244,324,P05911060324,92,13,6,1991,13-Jun-91,32.35042,-79.04964,48,Monitoring,0,21.76
1991-14,A244,324,P05911061324,99,13,6,1991,13-Jun-91,32.3459,-79.04955,49,Monitoring,0,21.76
1991-14,A244,324,P05911062324,104,13,6,1991,13-Jun-91,32.34237,-79.04794,51,Monitoring,0,21.76
1991-15,A244,324,P05911066324,90,13,6,1991,13-Jun-91,32.35568,-79.04733,51,Monitoring,0,
1991-15,A244,324,P05911067324,95,13,6,1991,13-Jun-91,32.3527,-79.04708,46,Monitoring,0,
1991-15,A244,324,P05911068324,100,13,6,1991,13-Jun-91,32.35088,-79.04633,51,Monitoring,0,
1991-15,A244,324,P05911069324,102,13,6,1991,13-Jun-91,32.34933,-79.04649,51,Monitoring,0,
1991-15,A244,324,P05911070324,101,13,6,1991,13-Jun-91,32.34835,-79.0432,53,Monitoring,0,
1991-15,A244,324,P05911071324,109,13,6,1991,13-Jun-91,32.34248,-79.04542,53,Monitoring,0,
1991-16,A244,324,P05911073324,79,13,6,1991,13-Jun-91,32.41357,-78.99035,46,Monitoring,0,24.36
1991-16,A244,324,P05911074324,81,13,6,1991,13-Jun-91,32.41148,-78.99067,46,Monitoring,0,24.36
1991-16,A244,324,P05911075324,83,13,6,1991,13-Jun-91,32.41007,-78.99268,46,Monitoring,0,24.36
1991-16,A244,324,P05911076324,86,13,6,1991,13-Jun-91,32.40815,-78.99403,46,Monitoring,0,24.36
1991-16,A244,324,P05911077324,88,13,6,1991,13-Jun-91,32.40631,-78.99567,46,Monitoring,0,24.36
1991-17,A244,324,P05911080324,86,13,6,1991,13-Jun-91,32.41807,-78.9841,44,Monitoring,0,
1991-17,A244,324,P05911081324,88,13,6,1991,13-Jun-91,32.41542,-78.98587,48,Monitoring,0,
1991-17,A244,324,P05911082324,93,13,6,1991,13-Jun-91,32.41637,-78.98762,46,Monitoring,0,
1991-21,A244,324,P05911087324,91,14,6,1991,14-Jun-91,32.43433,-78.96053,49,Monitoring,0,22.98
1991-21,A244,324,P05911088324,95,14,6,1991,14-Jun-91,32.43163,-78.96317,57,Monitoring,0,22.98
1991-21,A244,324,P05911089324,97,14,6,1991,14-Jun-91,32.43062,-78.96553,48,Monitoring,0,22.98
1991-21,A244,324,P05911090324,91,14,6,1991,14-Jun-91,32.42882,-78.96918,48,Monitoring,0,22.98
1991-21,A244,324,P05911091324,93,14,6,1991,14-Jun-91,32.4259,-78.97205,48,Monitoring,0,22.98
1991-22,A244,324,P05911094324,83,14,6,1991,14-Jun-91,32.45317,-78.93688,53,Monitoring,0,23.17
1991-22,A244,324,P05911095324,88,14,6,1991,14-Jun-91,32.45038,-78.94207,48,Monitoring,0,23.17
1991-22,A244,324,P05911096324,93,14,6,1991,14-Jun-91,32.44876,-78.94347,48,Monitoring,0,23.17
1991-22,A244,324,P05911097324,96,14,6,1991,14-Jun-91,32.4472,-78.94646,51,Monitoring,0,23.17
1991-22,A244,324,P05911098324,100,14,6,1991,14-Jun-91,32.44387,-78.94981,51,Monitoring,0,23.17
1991-23,A244,324,P05911102324,113,9,7,1991,09-Jul-91,33.81315,-77.64643,24,Monitoring,0,25.47
1991-23,A244,324,P05911103324,100,9,7,1991,09-Jul-91,33.81267,-77.64278,22,Monitoring,0,25.47
1991-23,A244,324,P05911104324,113,9,7,1991,09-Jul-91,33.80942,-77.64225,22,Monitoring,0,25.47
1991-23,A244,324,P05911105324,115,9,7,1991,09-Jul-91,33.79755,-77.63358,21,Monitoring,0,25.47
1991-23,A244,324,P05911106324,119,9,7,1991,09-Jul-91,33.80677,-77.63737,23,Monitoring,0,25.47
1991-23,A244,324,P05911107324,79,9,7,1991,09-Jul-91,33.81138,-77.6374,21,Monitoring,0,25.47
1991-24,A244,324,P05911110324,100,9,7,1991,09-Jul-91,33.73062,-77.28547,31,Monitoring,0,25.98
1991-24,A244,324,P05911111324,103,9,7,1991,09-Jul-91,33.7333,-77.28445,31,Monitoring,0,25.98
1991-24,A244,324,P05911112324,108,9,7,1991,09-Jul-91,33.73555,-77.2856,31,Monitoring,0,25.98
1991-24,A244,324,P05911114324,126,9,7,1991,09-Jul-91,33.73972,-77.28387,31,Monitoring,0,25.98
1991-24,A244,324,P05911115324,130,9,7,1991,09-Jul-91,33.74238,-77.2823,31,Monitoring,0,25.98
1991-25,A244,324,P05911119324,92,10,7,1991,10-Jul-91,34.61038,-76.16872,37,Monitoring,0,24.68
1991-25,A244,324,P05911120324,94,10,7,1991,10-Jul-91,34.60537,-76.18916,37,Monitoring,0,24.68
1991-25,A244,324,P05911121324,98,10,7,1991,10-Jul-91,34.6037,-76.1913,37,Monitoring,0,24.68
1991-26,A244,324,P05911125324,95,10,7,1991,10-Jul-91,34.38923,-76.5626,20,Monitoring,0,27.19
1991-26,A244,324,P05911126324,98,10,7,1991,10-Jul-91,34.3895,-76.56683,22,Monitoring,0,27.19
1991-26,A244,324,P05911127324,104,10,7,1991,10-Jul-91,34.38828,-76.57595,22,Monitoring,0,27.19
1991-29,A244,324,P05911138324,98,11,7,1991,11-Jul-91,34.24898,-76.80365,29,Monitoring,0,25.65
1991-29,A244,324,P05911139324,102,11,7,1991,11-Jul-91,34.26093,-76.80735,29,Monitoring,0,25.65
1991-29,A244,324,P05911140324,106,11,7,1991,11-Jul-91,34.27208,-76.81468,29,Monitoring,0,25.65
1991-29,A244,324,P05911141324,106,11,7,1991,11-Jul-91,34.27137,-76.81828,29,Monitoring,0,25.65
1991-29,A244,324,P05911142324,109,11,7,1991,11-Jul-91,34.26567,-76.81606,29,Monitoring,0,25.65
1991-29,A244,324,P05911143324,112,11,7,1991,11-Jul-91,34.26318,-76.81703,29,Monitoring,0,25.65
1991-30,A244,324,P05911149324,117,11,7,1991,11-Jul-91,34.27883,-76.84092,27,Monitoring,0,25.84
1991-30,A244,324,P05911150324,102,11,7,1991,11-Jul-91,34.27732,-76.83762,27,Monitoring,0,25.84
1991-30,A244,324,P05911151324,91,11,7,1991,11-Jul-91,34.27627,-76.8347,27,Monitoring,0,25.84
1991-31,A244,324,P05911155324,90,11,7,1991,11-Jul-91,34.31937,-76.8932,27,Monitoring,0,26.20
1991-31,A244,324,P05911156324,91,11,7,1991,11-Jul-91,34.31802,-76.89373,27,Monitoring,0,26.20
1991-31,A244,324,P05911157324,94,11,7,1991,11-Jul-91,34.31522,-76.8943,27,Monitoring,0,26.20
1991-31,A244,324,P05911158324,97,11,7,1991,11-Jul-91,34.31358,-76.89606,27,Monitoring,0,26.20
1991-32,A244,324,P05911161324,98,12,7,1991,12-Jul-91,34.0095,-77.37846,26,Monitoring,0,25.05
1991-32,A244,324,P05911162324,102,12,7,1991,12-Jul-91,34.0062,-77.38105,26,Monitoring,0,25.05
1991-32,A244,324,P05911163324,102,12,7,1991,12-Jul-91,34.00575,-77.38654,26,Monitoring,0,25.05
1991-34,A244,324,P05911173324,98,12,7,1991,12-Jul-91,33.74715,-77.28706,31,Monitoring,0,25.64
1991-34,A244,324,P05911175324,98,12,7,1991,12-Jul-91,33.73705,-77.28157,31,Monitoring,0,25.64
1991-34,A244,324,P05911176324,100,12,7,1991,12-Jul-91,33.73587,-77.27856,31,Monitoring,0,25.64
1991-34,A244,324,P05911177324,103,12,7,1991,12-Jul-91,33.74529,-77.25935,33,Monitoring,0,25.64
1991-34,A244,324,P05911178324,104,12,7,1991,12-Jul-91,33.74023,-77.25547,33,Monitoring,0,25.64
1991-34,A244,324,P05911179324,108,12,7,1991,12-Jul-91,33.7379,-77.25387,33,Monitoring,0,25.64
1991-37,A244,324,P05911184324,95,13,7,1991,13-Jul-91,33.2894,-77.82228,31,Monitoring,0,25.07
1991-37,A244,324,P05911185324,97,13,7,1991,13-Jul-91,33.29095,-77.827,31,Monitoring,0,25.07
1991-37,A244,324,P05911186324,86,13,7,1991,13-Jul-91,33.2877,-77.82633,33,Monitoring,0,25.07
1991-38,A244,324,P05911190324,93,13,7,1991,13-Jul-91,33.47895,-78.24551,24,Monitoring,0,26.76
1991-38,A244,324,P05911191324,87,13,7,1991,13-Jul-91,33.47592,-78.24593,24,Monitoring,0,26.76
1991-38,A244,324,P05911192324,89,13,7,1991,13-Jul-91,33.47253,-78.24765,24,Monitoring,0,26.76
1991-38,A244,324,P05911193324,90,13,7,1991,13-Jul-91,33.47025,-78.2482,24,Monitoring,0,26.76
1991-38,A244,324,P05911194324,91,13,7,1991,13-Jul-91,33.47798,-78.24374,24,Monitoring,0,26.76
1991-38,A244,324,P05911195324,95,13,7,1991,13-Jul-91,33.47429,-78.24483,24,Monitoring,0,26.76
1991-39,A244,324,P05911198324,123,29,7,1991,29-Jul-91,32.4823,-79.7217,17,Monitoring,0,25.32
1991-39,A244,324,P05911199324,126,29,7,1991,29-Jul-91,32.48392,-79.71803,18,Monitoring,0,25.32
1991-39,A244,324,P05911200324,128,29,7,1991,29-Jul-91,32.50438,-79.69547,17,Monitoring,0,25.32
1991-39,A244,324,P05911201324,129,29,7,1991,29-Jul-91,32.49157,-79.69257,18,Monitoring,0,25.32
1991-39,A244,324,P05911202324,129,29,7,1991,29-Jul-91,32.493,-79.68798,18,Monitoring,0,25.32
1991-39,A244,324,P05911203324,130,29,7,1991,29-Jul-91,32.48722,-79.68203,18,Monitoring,0,25.32
1991-40,A244,324,P05911206324,96,29,7,1991,29-Jul-91,32.53915,-79.55888,21,Monitoring,0,24.80
1991-40,A244,324,P05911207324,98,29,7,1991,29-Jul-91,32.53797,-79.56113,22,Monitoring,0,24.80
1991-40,A244,324,P05911208324,98,29,7,1991,29-Jul-91,32.53383,-79.56,22,Monitoring,0,24.80
1991-41,A244,324,P05911210324,102,30,7,1991,30-Jul-91,31.14695,-79.91188,53,Monitoring,0,20.60
1991-41,A244,324,P05911211324,100,30,7,1991,30-Jul-91,31.14303,-79.91299,51,Monitoring,0,20.60
1991-41,A244,324,P05911212324,103,30,7,1991,30-Jul-91,31.14112,-79.91462,48,Monitoring,0,20.60
1991-41,A244,324,P05911213324,104,30,7,1991,30-Jul-91,31.13407,-79.9159,51,Monitoring,0,20.60
1991-41,A244,324,P05911214324,107,30,7,1991,30-Jul-91,31.12948,-79.91845,48,Monitoring,0,20.60
1991-42,A244,324,P05911217324,103,30,7,1991,30-Jul-91,30.75648,-80.21535,42,Monitoring,0,21.88
1991-42,A244,324,P05911218324,86,30,7,1991,30-Jul-91,30.75162,-80.21761,42,Monitoring,0,21.88
1991-42,A244,324,P05911219324,98,30,7,1991,30-Jul-91,30.75012,-80.21146,44,Monitoring,0,21.88
1991-43,A244,324,P05911224324,154,31,7,1991,31-Jul-91,30.43672,-80.22318,49,Monitoring,0,
1991-43,A244,324,P05911226324,110,31,7,1991,31-Jul-91,30.44435,-80.20492,55,Monitoring,0,
1991-43,A244,324,P05911228324,66,31,7,1991,31-Jul-91,30.42165,-80.2125,53,Monitoring,0,
1991-44,A244,324,P05911230324,102,12,8,1991,12-Aug-91,32.28312,-79.71608,26,Monitoring,0,23.75
1991-44,A244,324,P05911231324,102,12,8,1991,12-Aug-91,32.28135,-79.71854,26,Monitoring,0,23.75
1991-44,A244,324,P05911232324,103,12,8,1991,12-Aug-91,32.28005,-79.72054,26,Monitoring,0,23.75
1991-44,A244,324,P05911233324,103,12,8,1991,12-Aug-91,32.27787,-79.72266,26,Monitoring,0,23.75
1991-44,A244,324,P05911234324,102,12,8,1991,12-Aug-91,32.275,-79.725,27,Monitoring,0,23.75
1991-48,A244,324,P05911244324,92,13,8,1991,13-Aug-91,31.68772,-80.32352,29,Monitoring,0,25.69
1991-48,A244,324,P05911245324,90,13,8,1991,13-Aug-91,31.6858,-80.32478,29,Monitoring,0,25.69
1991-48,A244,324,P05911246324,96,13,8,1991,13-Aug-91,31.68648,-80.32716,29,Monitoring,0,25.69
1991-48,A244,324,P05911247324,104,13,8,1991,13-Aug-91,31.68585,-80.33025,29,Monitoring,0,25.69
1991-48,A244,324,P05911248324,114,13,8,1991,13-Aug-91,31.68468,-80.332,29,Monitoring,0,25.69
1991-49,A244,324,P05911250324,91,13,8,1991,13-Aug-91,31.68297,-80.32294,30,Monitoring,0,25.89
1991-49,A244,324,P05911251324,92,13,8,1991,13-Aug-91,31.68437,-80.32463,30,Monitoring,0,25.89
1991-49,A244,324,P05911252324,96,13,8,1991,13-Aug-91,31.68333,-80.32667,30,Monitoring,0,25.89
1991-49,A244,324,P05911253324,98,13,8,1991,13-Aug-91,31.68045,-80.32905,29,Monitoring,0,25.89
1991-49,A244,324,P05911254324,100,13,8,1991,13-Aug-91,31.6809,-80.33109,29,Monitoring,0,25.89
1991-51,A244,324,P05911258324,93,13,8,1991,13-Aug-91,31.68592,-80.33415,27,Monitoring,0,26.19
1991-51,A244,324,P05911259324,95,13,8,1991,13-Aug-91,31.68622,-80.3357,28,Monitoring,0,26.19
1991-51,A244,324,P05911260324,97,13,8,1991,13-Aug-91,31.68458,-80.33852,27,Monitoring,0,26.19
1991-51,A244,324,P05911261324,99,13,8,1991,13-Aug-91,31.68198,-80.3343,27,Monitoring,0,26.19
1991-51,A244,324,P05911262324,91,13,8,1991,13-Aug-91,31.68103,-80.3389,27,Monitoring,0,26.19
1991-55,A244,324,P05911269324,89,15,8,1991,15-Aug-91,30.89322,-80.61436,33,Monitoring,0,25.63
1991-55,A244,324,P05911270324,90,15,8,1991,15-Aug-91,30.89212,-80.61612,33,Monitoring,0,25.63
1991-55,A244,324,P05911271324,93,15,8,1991,15-Aug-91,30.89025,-80.61645,35,Monitoring,0,25.63
1991-55,A244,324,P05911272324,99,15,8,1991,15-Aug-91,30.8893,-80.61353,33,Monitoring,0,25.63
1991-55,A244,324,P05911273324,102,15,8,1991,15-Aug-91,30.88662,-80.6142,33,Monitoring,0,25.63
1991-60,A244,324,P05911290324,65,26,8,1991,26-Aug-91,32.27425,-79.72553,27,Monitoring,0,24.60
1991-60,A244,324,P05911291324,67,26,8,1991,26-Aug-91,32.2761,-79.72688,27,Monitoring,0,24.60
1991-60,A244,324,P05911292324,67,26,8,1991,26-Aug-91,32.27873,-79.72745,27,Monitoring,0,24.60
1991-60,A244,324,P05911293324,70,26,8,1991,26-Aug-91,32.2807,-79.72691,26,Monitoring,0,24.60
1991-60,A244,324,P05911294324,70,26,8,1991,26-Aug-91,32.28647,-79.72722,26,Monitoring,0,24.60
1991-61,A244,324,P05911297324,68,26,8,1991,26-Aug-91,32.25467,-79.71605,27,Monitoring,0,24.37
1991-61,A244,324,P05911298324,69,26,8,1991,26-Aug-91,32.25667,-79.715,27,Monitoring,0,24.37
1991-61,A244,324,P05911299324,69,26,8,1991,26-Aug-91,32.25522,-79.70953,27,Monitoring,0,24.37
1991-61,A244,324,P05911300324,78,26,8,1991,26-Aug-91,32.255,-79.70667,27,Monitoring,0,24.37
1991-61,A244,324,P05911301324,66,26,8,1991,26-Aug-91,32.25645,-79.70548,27,Monitoring,0,24.37
1991-62,A244,324,P05911304324,66,26,8,1991,26-Aug-91,32.25115,-79.70969,29,Monitoring,0,24.38
1991-62,A244,324,P05911305324,68,26,8,1991,26-Aug-91,32.2515,-79.70758,27,Monitoring,0,24.38
1991-62,A244,324,P05911306324,68,26,8,1991,26-Aug-91,32.25333,-79.705,27,Monitoring,0,24.38
1991-62,A244,324,P05911307324,70,26,8,1991,26-Aug-91,32.2564,-79.7013,27,Monitoring,0,24.38
1991-62,A244,324,P05911308324,70,26,8,1991,26-Aug-91,32.25898,-79.69767,29,Monitoring,1,24.38
1991-64,A244,324,P05911314324,61,27,8,1991,27-Aug-91,32.25045,-79.04597,91,Monitoring,0,15.91
1991-64,A244,324,P05911315324,65,27,8,1991,27-Aug-91,32.25288,-79.03598,95,Monitoring,0,15.91
1991-64,A244,324,P05911316324,66,27,8,1991,27-Aug-91,32.25913,-79.0356,93,Monitoring,0,15.91
1991-66,A244,324,P05911321324,61,28,8,1991,28-Aug-91,32.24893,-79.70627,29,Monitoring,0,24.85
1991-66,A244,324,P05911322324,62,28,8,1991,28-Aug-91,32.24787,-79.7045,29,Monitoring,0,24.85
1991-66,A244,324,P05911323324,67,28,8,1991,28-Aug-91,32.24857,-79.70203,29,Monitoring,0,24.85
1991-66,A244,324,P05911324324,69,28,8,1991,28-Aug-91,32.24655,-79.69875,29,Monitoring,0,24.85
1991-66,A244,324,P05911325324,73,28,8,1991,28-Aug-91,32.24552,-79.6966,29,Monitoring,0,24.85
1991-67,A244,324,P05911327324,96,28,8,1991,28-Aug-91,32.25157,-79.70188,29,Monitoring,0,24.99
1991-67,A244,324,P05911328324,87,28,8,1991,28-Aug-91,32.25286,-79.69987,29,Monitoring,0,24.99
1991-67,A244,324,P05911329324,78,28,8,1991,28-Aug-91,32.25492,-79.69643,29,Monitoring,0,24.99
1991-67,A244,324,P05911330324,69,28,8,1991,28-Aug-91,32.25607,-79.69492,29,Monitoring,0,24.99
1991-67,A244,324,P05911331324,59,28,8,1991,28-Aug-91,32.25907,-79.69158,29,Monitoring,0,24.99
1991-68,A244,324,P05911334324,64,28,8,1991,28-Aug-91,32.24333,-79.69915,29,Monitoring,0,24.89
1991-68,A244,324,P05911335324,69,28,8,1991,28-Aug-91,32.24102,-79.69724,29,Monitoring,4,24.89
